track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,ax,ay
P1,168,16816.8168168168,pedestrian,-0.72837622877921,4.0425122366041,0.757194941064841,0.287343443407974,-0.047466214802261,0.030034011803959
P1,169,16916.9169169169,pedestrian,-0.654080913495795,4.07256769147157,0.75251429199858,0.2901950447519,-0.046900990298009,0.028796800301448
P1,170,17017.017017017,pedestrian,-0.582910942103883,4.10460069217285,0.748082793882768,0.29250128328965,-0.045066124492595,0.024780489856747
P1,171,17117.1171171171,pedestrian,-0.517060986941836,4.13285660195933,0.744902491450393,0.293110660910767,-0.037268668786751,0.01381716535777
P1,172,17217.2172172172,pedestrian,-0.448413240841888,4.15417792391472,0.746813830047452,0.291316555088783,-0.008795774121649,-0.002217088689769
P1,173,17317.3173173173,pedestrian,-0.363779588728864,4.17717766423853,0.759141678936186,0.289723439816524,0.050591377609938,-0.008382204461723
P1,174,17417.4174174174,pedestrian,-0.245283019339986,4.21437216816539,0.781772380729281,0.291989788086926,0.123475703085892,0.00450229462893
P1,175,17517.5175175175,pedestrian,-0.171599058728786,4.24183228428631,0.799325019056753,0.295992489610001,0.144002885080731,0.018543713494178
P1,176,17617.6176176176,pedestrian,-0.100957309250719,4.27710449746898,0.814154411703822,0.303111557497896,0.145604181838482,0.038865835060742
P1,177,17717.7177177177,pedestrian,-0.016364225194484,4.31507793635667,0.832186030737076,0.312214916482658,0.158854109690418,0.058847850206622
P1,178,17817.8178178178,pedestrian,0.076220985480915,4.35112653143593,0.855446049763243,0.321534334192744,0.187085555059626,0.072002110350701
P1,179,17917.9179179179,pedestrian,0.181743618089677,4.38694777602074,0.884340254072553,0.330399871103279,0.226231640442476,0.078386427035136
P1,180,18018.018018018,pedestrian,0.28820192740782,4.42579925448404,0.915703478491525,0.338550199262258,0.259914760704898,0.079560427005563
P1,181,18118.1181181181,pedestrian,0.406199841809451,4.46668687530409,0.947078613147719,0.344750258219375,0.280666012111224,0.072728292750691
P1,182,18218.2182182182,pedestrian,0.525186495161492,4.50677548168362,0.972237539098852,0.346829486780234,0.269280633584984,0.052558457328957
P1,183,18318.3183183183,pedestrian,0.632217765059845,4.54187501076696,0.984127956919157,0.342334698630573,0.210829619725002,0.01470534923622
P1,184,18418.4184184184,pedestrian,0.702589340570113,4.56320026416915,0.979002269876815,0.329738472777205,0.109052714283111,-0.039882324287374
P1,185,18518.5185185185,pedestrian,0.778792950757538,4.58315187048757,0.966226909920142,0.311769572437902,0.017135968421901,-0.094108015668228
P1,186,18618.6186186186,pedestrian,0.866949024359658,4.59798433793503,0.953134907988094,0.290920768690374,-0.040303838421444,-0.13844121049232
P1,187,18718.7187187187,pedestrian,0.960183254720267,4.61537214128854,0.942346704202602,0.270928913404282,-0.06649984267899,-0.162232763832083
P1,188,18818.8188188188,pedestrian,1.05763943735093,4.63803701322392,0.934080353786207,0.254105969261745,-0.072743037077383,-0.164495567104397
P1,189,18918.9189189189,pedestrian,1.14843211503714,4.65596583177218,0.926361467497965,0.240282937832321,-0.074439043134887,-0.154245123336384
P1,190,19019.019019019,pedestrian,1.23876178256447,4.67305784421172,0.919203576069838,0.230745248373805,-0.073300893723448,-0.131354235712118
P1,191,19119.1191191191,pedestrian,1.32204484875478,4.69655117098406,0.912523843632994,0.227262823453135,-0.070750133129346,-0.093865656144351
P1,192,19219.2192192192,pedestrian,1.40095949231227,4.72470538181307,0.908910839925451,0.229604699388183,-0.057295744242318,-0.048342088540146
P1,193,19319.3193193193,pedestrian,1.48765594964684,4.75130445670404,0.913335708809278,0.2361827065307,-0.017890704013668,-0.00406240308947
P1,194,19419.4194194194,pedestrian,1.59273668847551,4.78143825672329,0.929224993775429,0.246531707037563,0.050679857841884,0.037652228684422
P1,195,19519.5195195195,pedestrian,1.71060574873697,4.81472706015336,0.954524430151535,0.259563254345164,0.129125832541152,0.073576120102009
P1,196,19619.6196196196,pedestrian,1.82678264265458,4.84539740715092,0.983387761933833,0.27363518322788,0.190939111165813,0.099588373201776
P1,197,19719.7197197197,pedestrian,1.94516054960473,4.87856231611932,1.01139507962429,0.2887706435129,0.225434752539479,0.119626732399633
P1,198,19819.8198198198,pedestrian,2.05469661448371,4.91380174091609,1.03389897022129,0.304852881969096,0.225193707232465,0.135557614234126
P1,199,19919.9199199199,pedestrian,2.15919008849304,4.95232009616347,1.04994361095256,0.321753339591505,0.199994689462783,0.148477055867215
P1,200,20020.02002002,pedestrian,2.25851505889191,4.98861563833876,1.06089189419854,0.338820360087706,0.164812934998408,0.157026801946953
P1,201,20120.1201201201,pedestrian,2.36204054188695,5.03250393071654,1.07061491379258,0.357016191518764,0.138537668465159,0.166635274533351
P1,202,20220.2202202202,pedestrian,2.47431397799622,5.07641187763897,1.08214528539164,0.375223340157953,0.129472831171068,0.172557360419346
P1,203,20320.3203203203,pedestrian,2.59164570582375,5.12559554561083,1.09585951455087,0.392912429534848,0.132397088690739,0.174171085802263
P1,204,20420.4204204204,pedestrian,2.73316449748942,5.18019868584754,1.11068324769297,0.408005468848341,0.138489166101411,0.16508980047108
P1,205,20520.5205205205,pedestrian,2.86808288903001,5.23181984225094,1.11589539913128,0.416249365575441,0.104938581586676,0.13297041926701
P1,206,20620.6206206206,pedestrian,2.95159402619602,5.2675652339545,1.1010648621343,0.413702904482801,0.006679738585691,0.071471373870735
P1,207,20720.7207207207,pedestrian,3.03117933240667,5.30932832744265,1.07324562215104,0.40139025154687,-0.103807630140623,-0.004029200410302
P1,208,20820.8208208208,pedestrian,3.1200586299766,5.33357221486224,1.04019677416369,0.376640441728025,-0.19168320242267,-0.098454584005038
P1,209,20920.9209209209,pedestrian,3.21106314083372,5.34830450726856,1.00498869420286,0.341352320893757,-0.253817370324286,-0.197093152403953
P1,210,21021.021021021,pedestrian,3.29566049721288,5.35763080262744,0.968176425908823,0.299132530345024,-0.298050989910285,-0.284321235518714
P1,211,21121.1211211211,pedestrian,3.35805765999444,5.36300968385343,0.930979165464189,0.253769693427438,-0.326605028171039,-0.349874912244143
P1,212,21221.2212212212,pedestrian,3.4395098660237,5.36888402345287,0.902202617414713,0.208775070609361,-0.311414705455548,-0.38855072801424
P1,213,21321.3213213213,pedestrian,3.53889313327559,5.37425868021221,0.883517649516038,0.165800552765748,-0.262982520755131,-0.40437673235641
P1,214,21421.4214214214,pedestrian,3.63875521979716,5.37629101858559,0.869210219219393,0.125019973144751,-0.216375234908861,-0.405549669652134
P1,215,21521.5215215215,pedestrian,3.72900073638811,5.37623469290175,0.852084481378121,0.086283054298757,-0.198792727971849,-0.398341108251985
P1,216,21621.6216216216,pedestrian,3.80579848088051,5.36802438213057,0.826944548544068,0.048726237992608,-0.219118488551541,-0.389354204738086
P1,217,21721.7217217217,pedestrian,3.87704408090683,5.35627612793063,0.791856725235983,0.013235226188239,-0.270135103927823,-0.375844256087753
P1,218,21821.8218218218,pedestrian,3.93722420998036,5.34021277398053,0.74476207136394,-0.018959383823141,-0.34791291239512,-0.354794488509817
P1,219,21921.9219219219,pedestrian,3.98562925524301,5.32435548423308,0.684906712957247,-0.045658515448022,-0.444986290517979,-0.320603175639571
P1,220,22022.022022022,pedestrian,4.01602737368797,5.30826606084561,0.612635284584711,-0.064990101063625,-0.55252752552584,-0.271111609929025
P1,221,22122.1221221221,pedestrian,4.03288935398115,5.29676048453305,0.531563332873173,-0.074807420481204,-0.652450169506412,-0.203933942596103
P1,222,22222.2222222222,pedestrian,4.0416768766642,5.29281867430754,0.447113660957885,-0.074028563785953,-0.726680180529285,-0.121740337289218
P1,223,22322.3223223223,pedestrian,4.04356468082142,5.29082770486916,0.364765040257061,-0.063480441834066,-0.763943300424215,-0.033567493241283
P1,224,22422.4224224224,pedestrian,4.0439456648772,5.28708883319242,0.290088884923598,-0.04347249549953,-0.756982949456159,0.057063145900907
P1,225,22522.5225225225,pedestrian,4.03992008884214,5.28889762797164,0.227366783393446,-0.011703299807809,-0.706362214598288,0.158123238830308
P1,226,22622.6226226226,pedestrian,4.03949967227737,5.30565338462866,0.181555888401132,0.034871580380344,-0.609805468878148,0.27737131199896
P1,227,22722.7227227227,pedestrian,4.05422867526601,5.34581051846073,0.15636304178889,0.097103761262301,-0.470769751922408,0.411049187498965
P1,228,22822.8228228228,pedestrian,4.09414434639253,5.43384581186784,0.15054555137164,0.17048046425904,-0.310566250175378,0.536052455523639
P1,229,22922.9229229229,pedestrian,4.13740114810251,5.51272175463064,0.153754270885555,0.234141062894245,-0.177551008966151,0.574843014091561
P1,230,23023.023023023,pedestrian,4.1602074769913,5.54842033307278,0.153805394070583,0.269798872812654,-0.108422440797399,0.489968005757526
P1,231,23123.1231231231,pedestrian,4.17268632505606,5.55327003168482,0.145380749957242,0.273910835713861,-0.099003931381694,0.315696486421202
P1,232,23223.2232232232,pedestrian,4.16589205119264,5.54205751419275,0.126219575043314,0.253281704570936,-0.134882500077261,0.113126239978419
P1,233,23323.3233233233,pedestrian,4.15622622269014,5.53628874616015,0.10048192013177,0.219636523860666,-0.182338212018257,-0.061281974047085
P1,234,23423.4234234234,pedestrian,4.14592131226395,5.53364875840104,0.07281660877198,0.18138714632968,-0.218846503186274,-0.185836928696369
P1,235,23523.5235235235,pedestrian,4.13702724193458,5.53250229667148,0.047532077562359,0.14423054969383,-0.231947634745739,-0.257797909012593
P1,236,23623.6236236236,pedestrian,4.13280421669689,5.53127097794596,0.028020856397668,0.111918712212244,-0.217571340128653,-0.283031706151253
P1,237,23723.7237237237,pedestrian,4.13211840077788,5.52973371000652,0.015766040460326,0.08728255472685,-0.180633093922775,-0.268699686014087
P1,238,23823.8238238238,pedestrian,4.13997273005994,5.53776399030793,0.010986991117525,0.072949342990588,-0.129041309018561,-0.219972826626828
P1,239,23923.9239239239,pedestrian,4.14762946795482,5.55064199557674,0.010786137558363,0.068046265172224,-0.079722836120495,-0.153589283662375
P1,240,24024.024024024,pedestrian,4.15917414327717,5.57443547485927,0.012314200702888,0.070052468221004,-0.042845752139373,-0.086180751372004
P1,241,24124.1241241241,pedestrian,4.15212650606983,5.57433484578975,0.011021404098421,0.072247574388649,-0.031225807684634,-0.044209464327321
P1,242,24224.2242242242,pedestrian,4.15976661841794,5.60079777038721,0.009267750055132,0.07707458930801,-0.025904441198221,-0.008325018881859
P1,243,24324.3243243243,pedestrian,4.16279105596285,5.61646906699459,0.003815060438067,0.07709235894914,-0.03699531383024,-0.005024094807744
P1,244,24424.4244244244,pedestrian,4.16190917532281,5.6290120688279,-0.00768637365581,0.067845006213555,-0.067239841218507,-0.038938521623484
P1,245,24524.5245245245,pedestrian,4.14733327369813,5.61983507645579,-0.027279274770775,0.044489780797046,-0.117124528876459,-0.114402371014389
P1,246,24624.6246246246,pedestrian,4.11803473526828,5.57725563850951,-0.053125879816189,0.008379511746789,-0.171896936424239,-0.210038178780406
P1,247,24724.7247247247,pedestrian,4.08017169059349,5.54010937948565,-0.078580597447742,-0.027529157228939,-0.203885260214795,-0.267763592471404
P1,248,24824.8248248248,pedestrian,4.06606709304909,5.52414940224646,-0.093471733583016,-0.051993689608201,-0.1824850359607,-0.258693452599035
P1,249,24924.9249249249,pedestrian,4.05886450602124,5.51566809833683,-0.095791983199941,-0.061213651546171,-0.12063806923126,-0.194020072452053
P1,250,25025.025025025,pedestrian,4.05800363298549,5.51561205084756,-0.085411029065312,-0.053403185889682,-0.033541500084426,-0.088403926517434
P1,251,25125.1251251251,pedestrian,4.06705300107608,5.53085879574447,-0.063373733938737,-0.028375139962598,0.064949671676755,0.04298570546833
P1,252,25225.2252252252,pedestrian,4.09438261283197,5.57572552311485,-0.032984725002678,0.010313129491015,0.157595078996205,0.176345983729579
P1,253,25325.3253253253,pedestrian,4.12216726799149,5.62914939035138,-0.003479287109368,0.049213928254388,0.210846094368746,0.258756327057341
P1,254,25425.4254254254,pedestrian,4.13675002010819,5.65649406147109,0.015669061227489,0.07111099182053,0.203254645287365,0.24322539285396
P1,255,25525.5255255255,pedestrian,4.12772730761429,5.65126125276096,0.019268410135763,0.066845885602941,0.138305189590065,0.1322566762824
P1,256,25625.6256256256,pedestrian,4.11347799953335,5.61742179520652,0.010330602058204,0.037534845888097,0.049946843670859,-0.032768983632792
P1,257,25725.7257257257,pedestrian,4.0892964999517,5.56635115168183,-0.00668718199194,-0.006639027650505,-0.03544567790273,-0.191371040698257
P1,258,25825.8258258258,pedestrian,4.07591415893742,5.53547112535236,-0.023970063826026,-0.049869556109796,-0.088714577415234,-0.284740653004674
P1,259,25925.9259259259,pedestrian,4.06777128234494,5.51054711806895,-0.03794670999629,-0.084412885821578,-0.108480092531483,-0.308169136409965
P1,260,26026.026026026,pedestrian,4.06086002307249,5.49450788664555,-0.047359940338344,-0.105216717796697,-0.102873332722339,-0.269214772703961
P1,261,26126.1261261261,pedestrian,4.05591379501506,5.48754688915924,-0.051580257808095,-0.110373116645054,-0.079303087674966,-0.184696602214632
P1,262,26226.2262262262,pedestrian,4.0558111424493,5.49073194268668,-0.050592015606211,-0.100633347352437,-0.04468260272724,-0.075217480597192
P1,263,26326.3263263263,pedestrian,4.05785768464672,5.50239312200975,-0.045957985895434,-0.079456171246565,-0.009362945255375,0.036117593610721
P1,264,26426.4264264264,pedestrian,4.05718941320423,5.51793711230529,-0.039855602633717,-0.0523476431116,0.017939489094274,0.127233411253369
P1,265,26526.5265265265,pedestrian,4.05409450762429,5.52807402488252,-0.033197371974441,-0.025340310209712,0.036798148917914,0.182583032044596
P1,266,26626.6266266266,pedestrian,4.05346530514586,5.52728981438595,-0.025551066161738,-0.001637198631261,0.052167496417958,0.203629286372069
P1,267,26726.7267267267,pedestrian,4.05445727894531,5.5257547965853,-0.016899008458755,0.020750076096849,0.065470738146563,0.211401453182862
P1,268,26826.8268268268,pedestrian,4.05704382534773,5.53651188421709,-0.007364739770326,0.045630617212386,0.077030853540382,0.225826127719327
P1,269,26926.9269269269,pedestrian,4.06332959720206,5.57082211838203,0.002781251587576,0.073726658881839,0.086475511679732,0.247121731616844
P1,270,27027.027027027,pedestrian,4.07220740701392,5.60189429040724,0.012210970260903,0.09750867034585,0.089475496959427,0.243418254014996
P1,271,27127.1271271271,pedestrian,4.08437079982578,5.62362183788355,0.018668849883202,0.110146079016074,0.079784826663356,0.197929356555677
P1,272,27227.2272272272,pedestrian,4.08290625063754,5.62381894108828,0.018212574957026,0.107273555995669,0.047040498336956,0.109946827383937
P1,273,27327.3273273273,pedestrian,4.07439821924415,5.61298847801197,0.011352665313858,0.09145145865076,0.002172589487057,0.0058979755929
P1,274,27427.4274274274,pedestrian,4.06291557440253,5.59761761335381,0.000843623602682,0.068505335017576,-0.039429125439954,-0.085386002367363
P1,275,27527.5275275275,pedestrian,4.05169961795812,5.58290676990265,-0.009670738887518,0.045324261435524,-0.064900521444454,-0.142142203980319
P1,276,27627.6276276276,pedestrian,4.04500025192074,5.5757588958081,-0.016648499845659,0.02828453791729,-0.066766854509255,-0.153045448255216
P1,277,27727.7277277277,pedestrian,4.03957877675117,5.5738468979932,-0.018026423108156,0.021048161573494,-0.046190220896307,-0.121694456858936
P1,278,27827.8278278278,pedestrian,4.0405971291882,5.58331574804547,-0.011681115649788,0.025874671163684,-0.003648246136676,-0.055730119326166
P1,279,27927.9279279279,pedestrian,4.05584962697878,5.60379885822329,0.003025384136238,0.041698286230117,0.054805776483062,0.027276168868415
P1,280,28028.028028028,pedestrian,4.07206560103127,5.62645087846581,0.022225847974215,0.064261834518309,0.107995689294002,0.104197231776117
P1,281,28128.1281281281,pedestrian,4.10024128168451,5.66721453026834,0.042268472553531,0.089370225556791,0.143802018151459,0.161125291094182
P1,282,28228.2282282282,pedestrian,4.11240116768343,5.68704562832436,0.055027865264034,0.106146633615609,0.137460046101032,0.163637525039436
P1,283,28328.3283283283,pedestrian,4.11198162496725,5.69328659021511,0.057831572282356,0.110920203641528,0.094968086542226,0.118622646690712
P1,284,28428.4284284284,pedestrian,4.10819417463528,5.69297474993832,0.052354389256161,0.10464971330316,0.036856106094103,0.048250539022002
P1,285,28528.5285285285,pedestrian,4.10273564549335,5.68930246018339,0.041142247815724,0.090177199631305,-0.020937625959159,-0.026611855861847
P1,286,28628.6286286286,pedestrian,4.09652749367217,5.68401836112982,0.026818482935897,0.070858420910408,-0.0683623234054,-0.091206313396992
P1,287,28728.7287287287,pedestrian,4.0900839169381,5.67809066615119,0.011687615287129,0.04983166420894,-0.100505686746829,-0.137347606701823
P1,288,28828.8288288288,pedestrian,4.08375136682275,5.67212081245572,-0.002407824610921,0.029700314709079,-0.116154291260025,-0.162102806857524
P1,289,28928.9289289289,pedestrian,4.077920194141,5.66666708495746,-0.014090257872339,0.012457336659044,-0.116369065656941,-0.166045086196534
P1,290,29029.029029029,pedestrian,4.07333326063861,5.66264853466062,-0.022418456917903,-0.000503372549658,-0.103491400682764,-0.151848515612108
P1,291,29129.1291291291,pedestrian,4.07172732535295,5.66211906759797,-0.026985928468324,-0.008492875699372,-0.081027606246567,-0.123883133200236
P1,292,29229.2292292292,pedestrian,4.07274367367198,5.66572548435039,-0.028479149187173,-0.012150890212026,-0.055361717500051,-0.089975457982601
P1,293,29329.3293293293,pedestrian,4.0712623697388,5.67328608646329,-0.028584722543508,-0.013734531980843,-0.034278198303377,-0.061186450587252
P1,294,29429.4294294294,pedestrian,4.0707053936218,5.67489878952743,-0.028051737275109,-0.017347587090423,-0.01890330885344,-0.051445019268262
P1,295,29529.5295295295,pedestrian,4.06975478885632,5.67668631683534,-0.027953270168739,-0.025499527915061,-0.011182618339269,-0.063089094238636
P1,296,29629.6296296296,pedestrian,4.06751965325022,5.68001043844309,-0.029315625570028,-0.04175566345337,-0.012124969128058,-0.101643910973841
P1,297,29729.7297297297,pedestrian,4.0559419074568,5.63173715645653,-0.032901575565602,-0.072195793621078,-0.021325459431106,-0.180241851763614
P1,298,29829.8298298298,pedestrian,4.04705560349928,5.59504181012138,-0.035984889068994,-0.10484693312288,-0.025004636040738,-0.236901038721889
P1,299,29929.9299299299,pedestrian,4.03562122247619,5.54900143296016,-0.036548069302005,-0.132040529423704,-0.017481371062105,-0.250397007865095
P1,300,30030.03003003,pedestrian,4.03235534455576,5.52646085115027,-0.031023933704181,-0.141928327150706,0.010730189330486,-0.191534674264274
P1,301,30130.1301301301,pedestrian,4.03730236010695,5.5185745146109,-0.017940566695988,-0.129725930025562,0.057306942973721,-0.069849768082747
P1,302,30230.2302302302,pedestrian,4.0481536195451,5.5256894333208,0.002145278688996,-0.093859975782096,0.112959695371037,0.096370348567078
P1,303,30330.3303303303,pedestrian,4.0848656243666,5.58741355678114,0.027592198474653,-0.035235698006869,0.16779886951917,0.286324998395575
P1,304,30430.4304304304,pedestrian,4.09998175873482,5.6287982048471,0.047345157290339,0.026983110846291,0.179264483591407,0.416474939116755
P1,305,30530.5305305305,pedestrian,4.10344147979433,5.65862284332537,0.057997897425909,0.082247070483909,0.150984546930108,0.469123335992339
P1,306,30630.6306306306,pedestrian,4.10106586874437,5.68186714408741,0.060456962348883,0.1256632641989,0.101905336534625,0.455381784442039
P1,307,30730.7307307307,pedestrian,4.09667808222983,5.70122880477539,0.057816880666278,0.155823831952797,0.052103531064768,0.395564485788007
P1,308,30830.8308308308,pedestrian,4.09383537377514,5.71788657089141,0.053973168997182,0.173273788053246,0.016968029167875,0.309673122926955
P1,309,30930.9309309309,pedestrian,4.09807772139276,5.73164583149265,0.052404766544032,0.179544415628108,0.004297673156443,0.213769307067775
P1,310,31031.031031031,pedestrian,4.1147299820223,5.75211487393854,0.054121452806076,0.176818941384995,0.009287189559429,0.120207577696499
P1,311,31131.1311311311,pedestrian,4.12126615817194,5.75569473069686,0.055263111527593,0.163686650470864,0.010109449339887,0.022607356235351
P1,312,31231.2312312312,pedestrian,4.13124820012134,5.75897458021565,0.05540601215351,0.143728928762673,0.00673890257615,-0.063573458536879
P1,313,31331.3313313313,pedestrian,4.1371281132538,5.76262749078994,0.052569937494246,0.119515470571741,-0.006876757330757,-0.132801901960113
