trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
1,5,223,219,0.6558169927025674,1.6028579278337334,bicycle,StraightCross,red-light running
2,0,174,175,0.6687017551816602,1.57353599967912,bicycle,StraightCross,No violation of traffic lights
6,0,138,139,0.7008105357487857,1.5528267756757521,motorcycle,StraightCross,red-light running
10,0,292,293,1.9272852503906863,4.730548212633029,car,StraightCross,No violation of traffic lights
12,83,150,68,0.7405065710909161,1.819770131527321,motorcycle,StraightCross,yellow-light running
13,116,219,104,1.714648826633116,4.685599569798844,car,StraightCross,No violation of traffic lights
14,112,216,105,1.107676642013297,2.966475981488017,tricycle,StraightCross,red-light running
16,188,257,70,1.8922592694077767,4.981814288631557,car,StraightCross,No violation of traffic lights
17,180,522,343,0.845088885768877,2.130908767734414,motorcycle,StraightCross,No violation of traffic lights
19,239,310,72,1.5295922376179405,3.9148450466901434,car,StraightCross,No violation of traffic lights
20,266,449,184,0.639303363549059,1.565589461342873,bicycle,StraightCross,No violation of traffic lights
22,338,537,200,0.6193689711973952,1.525966723720416,bicycle,StraightCross,No violation of traffic lights
23,372,654,283,0.6765035049925715,1.719513090709275,bicycle,StraightCross,No violation of traffic lights
24,389,515,127,0.7321739836241934,1.5827957684441814,motorcycle,StraightCross,red-light running
25,428,613,186,0.7054304329707906,1.8374212240207093,motorcycle,StraightCross,red-light running
26,443,928,486,1.898762697619919,5.002199616613774,car,StraightCross,No violation of traffic lights
27,465,555,91,1.8102814187546283,4.806951238040824,car,StraightCross,No violation of traffic lights
28,523,958,436,1.9452665118837158,4.718183018969454,car,StraightCross,No violation of traffic lights
32,1103,1230,128,1.8155470030914662,4.674622439980235,car,StraightCross,No violation of traffic lights
34,921,1007,87,0.7934923401604521,1.9639568144058899,motorcycle,StraightCross,red-light running
35,933,1070,138,0.653799055624892,1.6702084589945085,bicycle,StraightCross,red-light running
39,1085,1591,507,1.8310126164803449,4.55977413086861,car,StraightCross,No violation of traffic lights
40,1111,1214,104,2.183100472285294,5.654275922952111,car,StraightCross,No violation of traffic lights
41,1108,1213,106,0.6721065261327082,1.5728958667690132,motorcycle,StraightCross,No violation of traffic lights
42,1141,1405,265,0.7111152653739422,1.6007999681032512,motorcycle,StraightCross,red-light running
43,1159,1468,310,0.8678245130712402,2.005871805418427,motorcycle,StraightCross,red-light running
44,1168,1256,89,1.9671580731593807,4.599684341672815,car,StraightCross,No violation of traffic lights
45,1182,1722,541,1.8903557005334466,4.870226738666052,car,StraightCross,No violation of traffic lights
49,1310,1598,289,1.7682452294875133,4.701567644163596,car,StraightCross,No violation of traffic lights
60,1540,1641,102,1.746730717590808,4.695488173779718,car,StraightCross,No violation of traffic lights
