track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,ax,ay
P1,0,0,pedestrian,3.27985001594047,17.805166031,-0.15553197330596,-2.60401638268064,0.149858716002744,0.603195349292278
P1,1,100.1001001001,pedestrian,3.26669502466171,17.5546613588977,-0.140009911947458,-2.54168034053448,0.154024057577698,0.61882871869054
P1,2,200.2002002002,pedestrian,3.26340726262377,17.3438732074438,-0.122651768103957,-2.47245310946249,0.167545840101771,0.669578703371953
P1,3,300.3003003003,pedestrian,3.25405214143007,17.144281167401,-0.103120805270498,-2.39564556683823,0.183714742400084,0.72689651821926
P1,4,400.4004004004,pedestrian,3.25821958092897,16.949838689001,-0.080133443417858,-2.31965317878942,0.206916719065225,0.743197075855019
P1,5,500.500500500501,pedestrian,3.26149409009074,16.7163479619954,-0.055756470478298,-2.25894065857357,0.223393432249714,0.681681987690729
P1,6,600.600600600601,pedestrian,3.26777713186314,16.4959877839275,-0.032057138395272,-2.21033799593495,0.228943317186184,0.600220439640021
P1,7,700.700700700701,pedestrian,3.27349142941471,16.2814652111572,-0.01118651908443,-2.16831047095506,0.220852829771362,0.528849186623888
P1,8,800.800800800801,pedestrian,3.28056262684129,16.0966515246285,0.005925477829559,-2.12740791843644,0.201563437154812,0.48237562927924
P1,9,900.900900900901,pedestrian,3.29230123458338,15.9034637274463,0.018352861317661,-2.0935612479042,0.171859469444323,0.427027414593076
P1,10,1001.001001001,pedestrian,3.29490622377744,15.7005560400201,0.023178400065609,-2.06967589417443,0.124373155524144,0.354671110826753
P1,11,1101.1011011011,pedestrian,3.28793074227525,15.4969908952956,0.020348344061461,-2.05509732981378,0.06554067718825,0.274106446272737
P1,12,1201.2012012012,pedestrian,3.27399861760779,15.2712271189023,0.01287882526945,-2.04924234266131,0.011329749180657,0.19071176567227
P1,13,1301.3013013013,pedestrian,3.2669861903409,15.0597178099517,0.006304337985608,-2.04294773414955,-0.018527237744567,0.141151536050883
P1,14,1401.4014014014,pedestrian,3.27264673733999,14.8652742481453,0.003818574860875,-2.0313829812641,-0.020975071756194,0.131205884566164
P1,15,1501.5015015015,pedestrian,3.28189297565724,14.674121050546,0.003873175006401,-2.01544785430514,-0.012616696867413,0.142075402746741
P1,16,1601.6016016016,pedestrian,3.28453763922118,14.4832532536575,0.003162376573269,-1.99685957306094,-0.010474301218863,0.159018406789543
P1,17,1701.7017017017,pedestrian,3.28474273004025,14.2948422790943,0.000408326523521,-1.97687155817679,-0.017091453474091,0.174809892181538
P1,18,1801.8018018018,pedestrian,3.27946002748281,14.1127337938809,-0.005105199568537,-1.95700995494697,-0.031842584071238,0.183976774065223
P1,19,1901.9019019019,pedestrian,3.28313716048568,13.9266195034795,-0.012352217555555,-1.94080899269552,-0.047588504416522,0.175384912892996
P1,20,2002.002002002,pedestrian,3.27669609369721,13.7234456495683,-0.02431322318639,-1.93029485260665,-0.075503301808891,0.148073155289508
P1,21,2102.1021021021,pedestrian,3.2623782102574,13.5248783536353,-0.041217879019614,-1.92066900445145,-0.111753333068693,0.127920128919912
P1,22,2202.2022022022,pedestrian,3.24768227486809,13.3351099310715,-0.061191168783243,-1.90785936297659,-0.145831273866686,0.127938837044144
P1,23,2302.3023023023,pedestrian,3.23448210561463,13.1548410891992,-0.083047038235704,-1.89008365658606,-0.173980805977204,0.147210357251481
P1,24,2402.4024024024,pedestrian,3.21898333232109,12.9847309533971,-0.107238273112395,-1.86820050265396,-0.200259564927486,0.174930484335093
