trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
3,1,182,182,0.620894040899162,1.704258935880851,bicycle,StraightCross,No violation of traffic lights
11,0,243,244,1.8329166082584722,4.49849600884394,car,StraightCross,No violation of traffic lights
12,0,227,228,1.809973282235607,4.818382986294843,car,StraightCross,No violation of traffic lights
14,0,242,243,1.853985905735017,4.829001784565275,car,StraightCross,No violation of traffic lights
15,8,142,135,0.6510973809683596,1.6467405840479452,bicycle,StraightCross,No violation of traffic lights
20,62,308,247,1.7352821207452376,4.377837148310758,car,StraightCross,No violation of traffic lights
24,157,392,236,1.7869151053773207,4.765473700683865,car,StraightCross,No violation of traffic lights
27,168,396,229,0.7927944537599989,1.6635154749921581,bicycle,StraightCross,No violation of traffic lights
30,186,323,138,1.61990752316423,4.083806383421941,car,StraightCross,No violation of traffic lights
33,279,396,118,1.6799115054265032,3.2807675309735185,car,StraightCross,No violation of traffic lights
34,282,414,133,0.6798935177428301,1.5906085433219146,motorcycle,StraightCross,No violation of traffic lights
35,289,392,104,1.8197479581383014,4.577550656016216,car,StraightCross,No violation of traffic lights
37,329,430,102,1.8743887640314922,4.770166100112902,car,StraightCross,No violation of traffic lights
38,331,506,176,0.7051088164380703,1.6864331168678002,bicycle,StraightCross,red-light running
39,343,500,158,0.6174038639513223,1.7067621979540182,bicycle,StraightCross,red-light running
40,351,449,99,1.8117667591292903,4.501466968381412,car,StraightCross,No violation of traffic lights
42,445,625,181,0.7457060761182974,1.7005081029550306,motorcycle,StraightCross,red-light running
43,449,932,484,1.8321914669486745,4.730009392463687,car,StraightCross,No violation of traffic lights
51,569,735,167,0.7660338403128437,1.6237728441807757,motorcycle,StraightCross,red-light running
52,632,932,301,1.7265511013305799,4.4328847318292555,car,StraightCross,No violation of traffic lights
53,629,924,296,0.6378578575380796,1.7488120655984634,bicycle,StraightCross,red-light running
55,679,801,123,0.7456540881790918,1.8386329395311614,motorcycle,StraightCross,red-light running
57,694,739,46,1.7988717126029474,4.543702151155435,car,StraightCross,No violation of traffic lights
58,709,963,255,1.7974683170600534,4.570186739884593,car,StraightCross,No violation of traffic lights
60,721,821,101,0.6091537428738831,1.384314949009264,bicycle,StraightCross,No violation of traffic lights
61,821,1255,435,1.9969509340093634,5.205513322945817,car,StraightCross,No violation of traffic lights
62,821,945,125,1.701645444064632,4.345431384756915,car,StraightCross,No violation of traffic lights
63,850,956,107,1.7614512506425517,4.573404998607726,car,StraightCross,No violation of traffic lights
68,954,1175,222,0.701722303367452,1.6779257064177273,bicycle,StraightCross,No violation of traffic lights
69,960,1189,230,0.624821527862801,1.6559252118562984,bicycle,StraightCross,No violation of traffic lights
70,968,1190,223,0.701910753415238,1.632099316471158,bicycle,StraightCross,No violation of traffic lights
71,1063,1306,244,0.6541242054492756,1.591098183143845,bicycle,StraightCross,No violation of traffic lights
72,1075,1305,231,0.5965063474070348,1.5840864857190313,bicycle,StraightCross,No violation of traffic lights
74,1094,1252,159,0.6387044849616305,1.7242959304366878,bicycle,StraightCross,No violation of traffic lights
76,1160,1412,253,0.6787009376594264,1.643567118165945,bicycle,StraightCross,red-light running
