track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,ax,ay
P1,122,12212.2122122122,pedestrian,7.9937394993034,-6.91752295370119,-0.315628329630516,0.595776201911391,-0.200396595939138,0.352655152821248
P1,123,12312.3123123123,pedestrian,7.95789175562859,-6.85326435424794,-0.336056183771936,0.632643016828581,-0.203338729486061,0.365170615382435
P1,124,12412.4124124124,pedestrian,7.90884918949731,-6.76578568906438,-0.357780930323457,0.675026647398639,-0.212889660487131,0.40579906322885
P1,125,12512.5125125125,pedestrian,7.85894720699834,-6.66241508361468,-0.379706836274266,0.72531582218118,-0.216496715253712,0.462448940285598
P1,126,12612.6126126126,pedestrian,7.81360598168581,-6.56194202817934,-0.39802440756892,0.778350491701864,-0.199571393253181,0.49648096685501
P1,127,12712.7127127127,pedestrian,7.76706977290734,-6.47153722114792,-0.409523381258119,0.826058191750083,-0.161451991633885,0.487533109863363
P1,128,12812.8128128128,pedestrian,7.72666086938889,-6.37586497762013,-0.411519585458439,0.866182440504985,-0.102680018054085,0.451528197362926
P1,129,12912.9129129129,pedestrian,7.68855677153391,-6.26157798567294,-0.404034109809155,0.898354636445906,-0.032458499598792,0.400036102982515
P1,130,13013.013013013,pedestrian,7.65738677458086,-6.14565615780959,-0.387336750019172,0.915680622270733,0.044563476673354,0.312313279161089
P1,131,13113.1131131131,pedestrian,7.63456913406834,-6.04656431411509,-0.362793227001098,0.909059275803251,0.121544477748862,0.167096685716505
P1,132,13213.2132132132,pedestrian,7.61481668940564,-5.97501467157467,-0.333218568485198,0.872770524250155,0.188329887710992,-0.0362942448652
P1,133,13313.3133133133,pedestrian,7.59791644732691,-5.93356498312311,-0.300961142639025,0.807219784730231,0.239945923414047,-0.274698255404057
P1,134,13413.4134134134,pedestrian,7.57825798143629,-5.91145402152854,-0.268002081232559,0.719483101940531,0.274490829544757,-0.507456441886307
P1,135,13513.5135135135,pedestrian,7.56378012834812,-5.89434919872508,-0.23380714072349,0.619561931200043,0.300512507868243,-0.697726675982682
P1,136,13613.6136136136,pedestrian,7.55502957371351,-5.88579435593976,-0.198160517460594,0.515213345849273,0.322095583938425,-0.831546673459217
