trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
2,0,206,207,0.6351236203643769,1.5940401117198864,bicycle,StraightCross,No violation of traffic lights
15,0,88,89,1.8679039753120292,4.855544525818824,car,StraightCross,No violation of traffic lights
18,61,201,141,0.7641173279727562,1.7856957610650062,motorcycle,StraightCross,No violation of traffic lights
23,219,450,232,0.6434087419435142,1.762878310895579,bicycle,StraightCross,red-light running
28,382,535,154,0.6530742194671751,1.63880190776372,bicycle,StraightCross,No violation of traffic lights
29,379,495,117,0.656872711705562,1.5640433164026122,motorcycle,StraightCross,No violation of traffic lights
30,397,578,182,0.7809839642147011,1.7621463744358072,motorcycle,StraightCross,red-light running
38,499,643,145,0.695863882613463,1.734412271495184,bicycle,StraightCross,No violation of traffic lights
40,586,824,239,1.8300286078382468,4.561184118035105,car,StraightCross,No violation of traffic lights
42,604,921,318,1.7709026583016756,4.608750791917989,car,StraightCross,No violation of traffic lights
43,784,888,105,1.8105168145866106,4.566755899845686,car,StraightCross,No violation of traffic lights
47,792,863,72,1.6500151136778551,3.9465245634904695,car,StraightCross,No violation of traffic lights
48,835,947,113,1.8819711695836694,4.640251086513123,car,StraightCross,No violation of traffic lights
49,844,934,91,1.8561750902137715,4.705994241112448,car,StraightCross,No violation of traffic lights
50,1008,1097,90,1.8647883427982601,4.481799539346422,car,StraightCross,No violation of traffic lights
51,867,941,75,1.8635133114452842,4.475728655850799,car,StraightCross,No violation of traffic lights
54,938,1012,75,1.7683634395973016,4.2430348811092875,car,StraightCross,red-light running
55,977,1099,123,0.7857056056798766,1.6666210110748712,motorcycle,StraightCross,No violation of traffic lights
61,1092,1250,159,0.796956953258134,1.7164220207940553,motorcycle,StraightCross,red-light running
62,1096,1213,118,0.7746875806890349,2.0104739664173996,motorcycle,StraightCross,red-light running
63,1142,1519,378,1.7467452716404048,4.470176426802087,car,StraightCross,No violation of traffic lights
66,1217,1260,44,1.7108253543643277,4.4058198642310105,car,StraightCross,No violation of traffic lights
69,1327,1417,91,0.6822166252430506,1.785338562311995,bicycle,StraightCross,yellow-light running
71,1367,1551,185,0.6436041806584223,1.6290642041615655,bicycle,StraightCross,No violation of traffic lights
73,1458,1941,484,0.8070888085573813,1.7119826868292205,motorcycle,StraightCross,No violation of traffic lights
74,1468,1767,300,1.8941718728392207,3.707902686770434,car,StraightCross,No violation of traffic lights
76,1500,1592,93,1.8136038090055973,4.665953236339737,car,StraightCross,No violation of traffic lights
77,1528,1619,92,1.8734228211995303,5.408565412990022,car,StraightCross,No violation of traffic lights
78,1546,1788,243,0.7137801059504171,1.5952671419714552,motorcycle,StraightCross,yellow-light running
79,1548,1641,94,0.8008436182404568,2.116465792757561,motorcycle,StraightCross,No violation of traffic lights
80,1551,1790,240,0.6585258357629129,1.7075101557882701,bicycle,StraightCross,yellow-light running
82,1602,1733,132,0.6758988547199924,1.5016633364091896,bicycle,StraightCross,red-light running
83,1716,2010,295,0.90775898554089,1.683930982203014,motorcycle,StraightCross,red-light running
