trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
11,20,89,70,1.805706366211407,4.646612454344814,car,StraightCross,No violation of traffic lights
12,32,234,203,1.9009848294201694,4.783203683978239,car,StraightCross,No violation of traffic lights
13,32,257,226,0.6354389611331251,1.6647417335041075,bicycle,StraightCross,red-light running
14,44,137,94,0.7830142702271965,2.0997282986748522,motorcycle,StraightCross,red-light running
16,106,152,47,1.9844233478863582,4.6890405416863,car,StraightCross,No violation of traffic lights
18,200,368,169,0.8214604834795171,1.6340099432699844,motorcycle,StraightCross,No violation of traffic lights
19,201,294,94,0.6946757141959794,1.6000083349219005,motorcycle,StraightCross,No violation of traffic lights
22,490,563,74,1.8177362402847412,4.575739607268116,car,StraightCross,No violation of traffic lights
23,295,638,344,0.680198211224749,1.7387033082066068,bicycle,StraightCross,No violation of traffic lights
25,345,435,91,0.6847100644539132,1.5085148144177232,motorcycle,StraightCross,red-light running
29,461,747,287,0.7177188166418207,1.7866479474431516,bicycle,StraightCross,red-light running
30,459,598,140,0.6538257267308731,1.6602068039576854,bicycle,StraightCross,No violation of traffic lights
31,478,532,55,0.7679260923129232,1.821978842733787,motorcycle,StraightCross,No violation of traffic lights
34,540,970,431,1.748131022211922,4.54743686665497,car,StraightCross,No violation of traffic lights
35,563,942,380,1.931769739494323,5.189835414201336,car,StraightCross,No violation of traffic lights
37,595,1018,424,1.8554912741074097,4.54318691200058,car,StraightCross,No violation of traffic lights
40,949,1088,140,1.9344404137350586,4.829114289243874,car,StraightCross,No violation of traffic lights
41,919,1017,99,1.7737516196548198,4.397972926695023,car,StraightCross,No violation of traffic lights
42,689,742,54,1.8450669235907238,4.674459886454501,car,StraightCross,No violation of traffic lights
43,692,939,248,0.6865917121871222,1.7167626069272752,motorcycle,StraightCross,red-light running
47,764,906,143,0.7108455113377109,1.508045319278235,motorcycle,StraightCross,red-light running
51,867,1086,220,0.69418135353505,1.7053938256538494,bicycle,StraightCross,No violation of traffic lights
52,995,1099,105,1.8100670719678869,4.757955598539057,car,StraightCross,No violation of traffic lights
53,928,1087,160,0.8092577437397228,1.7054639118793204,motorcycle,StraightCross,No violation of traffic lights
56,930,1080,151,0.805011664465008,1.7339373609237763,motorcycle,StraightCross,No violation of traffic lights
61,1020,1210,191,0.6458981913156282,1.4904982390446269,bicycle,StraightCross,No violation of traffic lights
62,1037,1156,120,0.7727316745194587,1.469313384750696,motorcycle,StraightCross,No violation of traffic lights
66,1237,1406,170,0.6461421893850003,1.7789200373518848,bicycle,StraightCross,No violation of traffic lights
70,1274,1699,426,1.8570753385289729,4.893704268080463,car,StraightCross,No violation of traffic lights
71,1316,1680,365,1.9363436463726809,4.8649822886310545,car,StraightCross,No violation of traffic lights
72,1306,1708,403,1.806536824396721,4.749847569442512,car,StraightCross,No violation of traffic lights
73,1301,1357,57,1.6696364955605136,2.854827650480302,car,StraightCross,No violation of traffic lights
