trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
9,57,103,47,1.9087233181534362,4.8290205186979875,car,StraightCross,No violation of traffic lights
10,81,318,238,1.7639577336140118,4.571734414233391,car,StraightCross,No violation of traffic lights
11,122,336,215,1.7054741111076162,4.3522608297639005,car,StraightCross,No violation of traffic lights
12,145,318,174,0.771716947661158,1.7049027161014934,motorcycle,StraightCross,red-light running
14,150,284,135,0.6042493031346253,1.5371872326937706,bicycle,StraightCross,No violation of traffic lights
16,182,225,44,1.8098554389433428,4.780464810613853,car,StraightCross,No violation of traffic lights
17,249,428,180,0.7359708045137073,1.464916303058347,motorcycle,StraightCross,No violation of traffic lights
19,247,613,367,1.7813313150353647,4.447007309020904,car,StraightCross,No violation of traffic lights
22,334,437,104,0.8775676763852006,2.0016272104828152,motorcycle,StraightCross,red-light running
23,359,495,137,0.8022263334574772,1.6968374168201394,motorcycle,StraightCross,No violation of traffic lights
24,373,663,291,0.7878648150974112,1.8419751885196454,motorcycle,StraightCross,No violation of traffic lights
27,445,843,399,0.7259432435585456,1.5817812766641106,bicycle,StraightCross,red-light running
29,452,505,54,1.869685845178425,4.756978161065737,car,StraightCross,No violation of traffic lights
30,469,637,169,0.8428784737154691,1.8849039337814661,motorcycle,StraightCross,No violation of traffic lights
31,479,607,129,0.7329433509142547,1.7159067995028507,motorcycle,StraightCross,yellow-light running 
34,553,827,275,0.6314091120337662,1.7061618360262407,bicycle,StraightCross,red-light running
35,550,631,82,1.8823670975125986,4.601508412017646,car,StraightCross,No violation of traffic lights
38,622,1021,400,0.6340562176287983,1.6248778985905643,bicycle,StraightCross,No violation of traffic lights
42,688,936,249,1.9150268665074743,5.0470784320470266,car,StraightCross,No violation of traffic lights
43,697,749,53,1.9343844866627595,4.755693737039736,car,StraightCross,No violation of traffic lights
47,768,1004,237,0.6821583976574941,1.7210666285756833,bicycle,StraightCross,No violation of traffic lights
48,770,1005,236,0.657625055197853,1.6610238069990275,bicycle,StraightCross,No violation of traffic lights
