trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
13,0,89,90,1.7566931371355967,4.4608758398991695,car,StraightCross,No violation of traffic lights
17,7,214,208,0.6007031739817689,1.6222041485350274,bicycle,StraightCross,No violation of traffic lights
22,61,211,151,0.7343036571458308,1.9119744759117625,motorcycle,StraightCross,No violation of traffic lights
24,91,157,67,1.8492954627926588,4.801483101688214,car,StraightCross,No violation of traffic lights
26,231,296,66,0.7234537100751607,1.7216211367564709,motorcycle,StraightCross,No violation of traffic lights
31,290,513,224,0.6834390352920349,1.648172153208869,bicycle,StraightCross,red-light running
32,285,472,188,0.6746360506503997,1.532886116398237,motorcycle,StraightCross,No violation of traffic lights
36,351,457,107,1.1888618970579818,3.0552648168201655,tricycle,StraightCross,No violation of traffic lights
37,443,517,75,0.8021492795100382,2.0170309829382607,motorcycle,StraightCross,yellow-light running
38,493,595,103,1.8184151126240238,4.519930866557952,car,StraightCross,No violation of traffic lights
39,466,600,135,0.689160547626146,1.4356460050409552,motorcycle,StraightCross,No violation of traffic lights
40,498,920,423,1.8558523268902976,3.4911736771930384,car,StraightCross,No violation of traffic lights
46,633,772,140,0.7648351023731557,2.130903924083296,motorcycle,StraightCross,No violation of traffic lights
47,646,714,69,1.8830248080061234,4.828925990271858,car,StraightCross,No violation of traffic lights
50,711,1230,520,0.7389445114851677,2.028522711823292,tricycle,StraightCross,red-light running
54,859,941,83,1.7725230064207411,4.389476146489799,car,StraightCross,No violation of traffic lights
55,889,1059,171,0.6400920493765921,1.72680730527612,bicycle,StraightCross,No violation of traffic lights
58,937,1021,85,0.8284529327387086,2.053155822895716,motorcycle,StraightCross,No violation of traffic lights
59,976,1135,160,0.6680976053885659,1.5958841238596635,bicycle,StraightCross,No violation of traffic lights
61,1010,1280,271,1.9949934056277598,5.056701307770345,car,StraightCross,No violation of traffic lights
65,1239,1451,213,0.6747764566642624,1.6946655448819148,bicycle,StraightCross,No violation of traffic lights
