trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
5,0,171,172,1.8059641523819958,4.484345617418466,car,StraightCross,No violation of traffic lights
11,90,537,448,1.5634623038944344,2.798232415772495,car,StraightCross,No violation of traffic lights
12,89,322,234,0.6483764184998612,1.6970358438246556,bicycle,StraightCross,red-light running
14,99,401,303,0.648482241054725,1.3448247248543215,bicycle,StraightCross,red-light running
17,166,368,203,0.6653397664939201,1.6430091521922991,motorcycle,StraightCross,red-light running
20,165,347,183,0.615273019857233,1.6154792828045028,bicycle,StraightCross,No violation of traffic lights
21,169,353,185,0.6650760768211976,1.6171472321866731,bicycle,StraightCross,No violation of traffic lights
23,199,278,80,0.8597945238151403,1.9471507401776809,motorcycle,StraightCross,No violation of traffic lights
26,212,430,219,0.6934023517595969,1.7903102582959631,bicycle,StraightCross,red-light running
27,244,476,233,0.6718595467873836,1.6559728730856986,bicycle,StraightCross,red-light running
28,280,617,338,1.9722361721375474,5.039831207123349,car,StraightCross,No violation of traffic lights
29,316,432,117,0.7568650314149323,2.0467302433362455,motorcycle,StraightCross,red-light running
30,344,419,76,1.9609027862748156,4.967859728526078,car,StraightCross,No violation of traffic lights
31,349,531,183,0.6943314886380769,1.6943416778245792,bicycle,StraightCross,red-light running
32,446,548,103,1.877151665349915,4.830989208401524,car,StraightCross,No violation of traffic lights
34,517,592,76,1.781261024162604,4.743225839067726,car,StraightCross,No violation of traffic lights
35,503,746,244,0.7412270144504044,1.6145816671414635,motorcycle,StraightCross,No violation of traffic lights
36,521,582,62,1.6906009449648791,4.272471629361638,car,StraightCross,No violation of traffic lights
38,653,755,103,1.9133866696213784,4.934359050452562,car,StraightCross,No violation of traffic lights
43,665,883,219,0.7679770621596307,1.6044364512671185,motorcycle,StraightCross,No violation of traffic lights
45,716,803,88,1.5068239522609257,2.618625393384599,tricycle,StraightCross,yellow-light running
46,721,788,68,0.8263640498975945,2.0178126836066106,motorcycle,StraightCross,yellow-light running
48,812,1246,435,1.7550156964592216,4.576939609260225,car,StraightCross,No violation of traffic lights
49,876,1262,387,1.822244537670979,4.616046138640724,car,StraightCross,No violation of traffic lights
50,863,998,136,0.6381762074225551,1.5373918610662645,motorcycle,StraightCross,red-light running
53,951,1274,324,1.7148328034722855,4.488173521795588,car,StraightCross,No violation of traffic lights
55,1009,1040,32,1.7506135933352858,4.246329910978183,car,StraightCross,No violation of traffic lights
57,1083,1239,157,0.6623216585777955,1.5561582217307675,motorcycle,StraightCross,red-light running
58,1134,1248,115,1.7556439974625027,4.6343427298558755,car,StraightCross,No violation of traffic lights
62,1239,1317,79,0.8537130262910629,2.1001628924455753,motorcycle,StraightCross,No violation of traffic lights
64,1294,1352,59,1.7271327673722927,4.5354540018679765,car,StraightCross,No violation of traffic lights
65,1301,1429,129,0.6576244690930627,1.6664942595310144,bicycle,StraightCross,red-light running
67,1441,1612,172,0.6845093417216924,1.7433432306476195,motorcycle,StraightCross,No violation of traffic lights
69,1499,1990,492,1.7905755398482084,4.639617195505816,car,StraightCross,No violation of traffic lights
70,1473,1570,98,0.7273505869340162,2.062718018433596,motorcycle,StraightCross,red-light running
72,1561,1814,254,0.7717259428935237,1.5664131852792706,motorcycle,StraightCross,red-light running
74,1583,1849,267,0.6509930272615969,1.7149670263178172,bicycle,StraightCross,red-light running
75,1589,1642,54,1.8858315389499796,4.496300778934951,car,StraightCross,No violation of traffic lights
77,1649,1709,61,1.7978753184973877,4.65312099150631,car,StraightCross,No violation of traffic lights
82,1809,1948,140,1.7924307210998596,4.694421863390506,car,StraightCross,No violation of traffic lights
84,1875,2327,453,0.6634241351373167,1.64637950569558,bicycle,StraightCross,No violation of traffic lights
86,1901,2101,201,0.6630945474006886,1.6213886409200509,bicycle,StraightCross,No violation of traffic lights
89,2065,2279,215,1.7925321743858416,4.568006284384229,car,StraightCross,No violation of traffic lights
94,2166,2412,247,0.7198831343105602,1.4433480339498062,motorcycle,StraightCross,red-light running
95,2222,2630,409,1.910007112006159,4.994374022205729,car,StraightCross,No violation of traffic lights
96,2240,2315,76,1.8373984039264184,4.439046900810844,car,StraightCross,No violation of traffic lights
98,2253,2500,248,0.6530824870179845,1.6609112161225805,bicycle,StraightCross,red-light running
100,2331,2660,330,1.6450304782273606,3.3074528006401747,car,StraightCross,No violation of traffic lights
103,2357,2476,120,0.7042247389202037,1.6511721533770618,bicycle,StraightCross,No violation of traffic lights
104,2445,2674,230,1.9259362322657154,5.001406188216201,car,StraightCross,No violation of traffic lights
107,2537,2748,212,0.660195018312461,1.7131391736782018,motorcycle,StraightCross,No violation of traffic lights
109,2600,2698,99,1.8862582647915276,4.760102688605825,car,StraightCross,No violation of traffic lights
113,2742,2831,90,0.7425154484875085,1.946820542952031,motorcycle,StraightCross,No violation of traffic lights
114,2755,2938,184,0.623127032338347,1.560290037770506,bicycle,StraightCross,No violation of traffic lights
117,2874,3348,475,1.8696311641532901,4.7947470107419425,car,StraightCross,No violation of traffic lights
118,2839,2945,107,0.8008265305154919,1.8899802492513857,motorcycle,StraightCross,No violation of traffic lights
120,2887,3220,334,0.7070605578831418,1.655061107195148,bicycle,StraightCross,red-light running
121,2887,3259,373,0.6188968647978049,1.6505229068353287,bicycle,StraightCross,red-light running
122,2898,3260,363,0.5998551443856454,1.6621069814791385,bicycle,StraightCross,red-light running
124,2913,2955,43,1.8874254343657566,4.5031043867270295,car,StraightCross,No violation of traffic lights
127,3008,3187,180,0.6670931968465416,1.653941389015685,bicycle,StraightCross,No violation of traffic lights
128,3008,3184,177,0.6205804251557989,1.6477151776912722,bicycle,StraightCross,No violation of traffic lights
130,3025,3179,155,0.6541771974151435,1.7251446846672365,bicycle,StraightCross,No violation of traffic lights
132,3097,3392,296,1.771650216526985,4.722025218517456,car,StraightCross,No violation of traffic lights
135,3326,3663,338,0.6975973267874879,1.5164754666999816,bicycle,StraightCross,red-light running
136,3346,3415,70,0.750796177472008,1.9626148824190246,motorcycle,StraightCross,No violation of traffic lights
