trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
6,6,199,194,0.8288033062147457,1.5194624500843004,motorcycle,StraightCross,red-light running
7,0,308,309,1.9796294181850016,4.690812798620636,car,StraightCross,No violation of traffic lights
12,10,53,44,1.8738386257163868,4.825848979939045,car,StraightCross,No violation of traffic lights
15,50,333,284,1.9405212127415938,4.887540131406297,car,StraightCross,No violation of traffic lights
17,82,130,49,1.7871343263334485,4.728292830178229,car,StraightCross,No violation of traffic lights
18,93,168,76,0.8169420461862793,1.6594845679254915,motorcycle,StraightCross,No violation of traffic lights
19,115,337,223,0.651867465590046,1.5061628927849278,bicycle,StraightCross,No violation of traffic lights
23,372,430,59,1.8828415665770573,4.8209964048532505,car,StraightCross,No violation of traffic lights
24,377,572,196,0.6377766350222234,1.4437639225278214,bicycle,StraightCross,No violation of traffic lights
25,382,451,70,2.2852007164648525,10.77488953086973,truck,StraightCross,No violation of traffic lights
26,408,476,69,1.8983102892761574,4.7822670715687945,car,StraightCross,No violation of traffic lights
28,484,1006,523,1.7426767903200218,4.507755049128368,car,StraightCross,No violation of traffic lights
30,503,996,494,1.6968877981640766,4.456339266141977,car,StraightCross,No violation of traffic lights
31,506,1016,511,1.8093175259909835,4.669746438699709,car,StraightCross,No violation of traffic lights
33,539,601,63,1.8233106122896157,4.609300458425412,car,StraightCross,No violation of traffic lights
37,616,683,68,0.7941663196538818,1.6410133266107902,motorcycle,StraightCross,No violation of traffic lights
38,646,815,170,0.8731061903838727,1.9279444932219565,motorcycle,StraightCross,red-light running
39,660,1035,376,1.7194247710163273,4.131138605597863,car,StraightCross,No violation of traffic lights
41,725,773,49,1.851170340986698,4.852279972351076,car,StraightCross,No violation of traffic lights
43,759,809,51,1.8177923310914037,4.56536910200259,car,StraightCross,No violation of traffic lights
44,793,1102,310,0.6373523265975704,1.6625579831009794,bicycle,StraightCross,No violation of traffic lights
45,795,856,62,1.8892042461324403,4.684587796385172,car,StraightCross,No violation of traffic lights
48,886,971,86,0.8674057203001221,1.546326354572085,motorcycle,StraightCross,red-light running
49,908,1083,176,0.653550648405936,1.4775800869473021,bicycle,StraightCross,No violation of traffic lights
51,986,1160,175,1.1229394745416847,2.2184231116058717,tricycle,StraightCross,No violation of traffic lights
52,979,1309,331,1.9696705812027073,5.160324955135727,car,StraightCross,No violation of traffic lights
53,1020,1101,82,1.916326624893863,4.99987591298624,car,StraightCross,No violation of traffic lights
61,1163,1678,516,1.8851953355594069,4.773263566185073,car,StraightCross,No violation of traffic lights
63,1198,1415,218,0.6782100319449803,1.5752917812535037,motorcycle,StraightCross,red-light running
64,1211,1441,231,0.7393736776204909,1.7398642556339037,motorcycle,StraightCross,red-light running
65,1204,1349,146,0.6845353877386713,1.6815342885549742,bicycle,StraightCross,No violation of traffic lights
67,1246,1385,140,0.7330256175889149,1.714484897278783,motorcycle,StraightCross,red-light running
74,1442,1585,144,0.6030141144407759,1.556918181150053,bicycle,StraightCross,No violation of traffic lights
75,1547,1587,41,0.8355618907678106,2.2220817308582417,motorcycle,StraightCross,No violation of traffic lights
78,1625,1741,117,2.3938273048252694,9.049026187548577,bus,StraightCross,No violation of traffic lights
84,1770,1866,97,0.7942888922970301,1.6619481010848984,motorcycle,StraightCross,red-light running
86,1849,2571,723,0.8774224954221819,1.6416426115402398,bicycle,StraightCross,No violation of traffic lights
87,1904,2066,163,0.6524286051493358,1.6800755152120308,bicycle,StraightCross,No violation of traffic lights
88,1934,2414,481,1.8305352246881823,4.7719382371598975,car,StraightCross,No violation of traffic lights
89,1937,2408,472,1.6708214584625893,4.051555515339248,car,StraightCross,No violation of traffic lights
92,1990,2102,113,0.6311415261432528,1.6028398264054888,bicycle,StraightCross,No violation of traffic lights
93,2003,2055,53,1.8895888946077555,4.6515814388559535,car,StraightCross,No violation of traffic lights
97,2067,2208,142,0.6497813939567393,1.6519839216311456,bicycle,StraightCross,No violation of traffic lights
106,2353,2458,106,0.7381717718267813,1.806514890386913,motorcycle,StraightCross,red-light running
109,2454,2543,90,1.737879111621688,4.473610569531916,car,StraightCross,No violation of traffic lights
112,2515,2584,70,1.7956623596528123,4.612400983711591,car,StraightCross,No violation of traffic lights
114,2542,3094,553,1.9311251350350447,4.977379611629318,car,StraightCross,No violation of traffic lights
116,2650,3108,459,2.339364035705322,6.41053835724088,truck,StraightCross,No violation of traffic lights
