trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
21,77,227,151,0.6098382139830524,1.6358341384164088,bicycle,StraightCross,No violation of traffic lights
25,107,204,98,0.7358467263492718,1.8275632756753248,motorcycle,StraightCross,No violation of traffic lights
27,119,217,99,0.6952947251216337,1.6289914877981087,motorcycle,StraightCross,No violation of traffic lights
29,127,217,91,0.8163355381796288,1.6173837152777049,motorcycle,StraightCross,No violation of traffic lights
32,163,246,84,1.834886717361416,4.708096502772273,car,StraightCross,No violation of traffic lights
34,208,277,70,1.7194176829503103,3.91776025124146,car,StraightCross,No violation of traffic lights
35,224,432,209,0.6844832687858879,1.7070381195917355,bicycle,StraightCross,red-light running
36,311,563,253,0.67425647415287,1.6492383127263077,bicycle,StraightCross,red-light running
37,317,410,94,0.7579353855867073,2.218499611385224,motorcycle,StraightCross,red-light running
43,411,512,102,1.8549558196851614,4.774005119798741,car,StraightCross,No violation of traffic lights
45,443,574,132,0.7151592485187589,1.6535673936687594,motorcycle,StraightCross,No violation of traffic lights
46,423,624,202,0.6887088691110158,1.731863993558092,bicycle,StraightCross,No violation of traffic lights
48,453,538,86,1.8362270460491443,4.7074667648265045,car,StraightCross,No violation of traffic lights
49,483,627,145,0.6951714584947035,1.640161363020393,motorcycle,StraightCross,No violation of traffic lights
50,699,783,85,1.9637663331733202,5.17548152586109,car,StraightCross,No violation of traffic lights
51,551,620,70,0.7580239743307328,2.0502824989683313,motorcycle,StraightCross,No violation of traffic lights
54,761,1031,271,0.75449458956431,1.7071891196765279,motorcycle,StraightCross,red-light running
55,772,1128,357,1.6861674491243293,3.85496462788733,car,StraightCross,No violation of traffic lights
56,758,868,111,0.6787216470940216,1.6100340738355816,bicycle,StraightCross,No violation of traffic lights
62,868,1131,264,1.6114970401624558,4.877332369219631,truck,StraightCross,No violation of traffic lights
63,868,925,58,1.8387016855360965,4.694399490714638,car,StraightCross,No violation of traffic lights
65,975,1046,72,0.7311898797303508,1.9392408189181767,motorcycle,StraightCross,red-light running
66,964,1086,123,0.7558175498714628,2.0747510221442202,motorcycle,StraightCross,No violation of traffic lights
67,1012,1093,82,1.6291690851755118,4.247264039287471,car,StraightCross,No violation of traffic lights
70,1059,1149,91,1.835623531924796,4.600478454985393,car,StraightCross,No violation of traffic lights
71,1093,1181,89,1.5600223721699387,4.559413552957244,truck,StraightCross,No violation of traffic lights
72,1130,1214,85,1.7155377698750218,4.130341865297436,car,StraightCross,No violation of traffic lights
73,1145,1331,187,0.7575580474081102,1.7251547978070543,bicycle,StraightCross,red-light running
76,1245,1429,185,0.6088331970922425,1.5132201943056378,bicycle,StraightCross,No violation of traffic lights
77,1254,1438,185,0.6603299863887299,1.6906761620266484,bicycle,StraightCross,No violation of traffic lights
78,1268,1418,151,0.5777441613738145,1.6242689704750006,bicycle,StraightCross,No violation of traffic lights
79,1273,1454,182,0.7057068715115785,1.7214805454870954,bicycle,StraightCross,No violation of traffic lights
83,1385,1445,61,1.9808224213646248,4.973116277622298,car,StraightCross,No violation of traffic lights
84,1401,1488,88,0.7422159035525658,2.156832112358036,motorcycle,StraightCross,red-light running
87,1423,1568,146,0.6256186284225916,1.6088113932798964,bicycle,StraightCross,red-light running
90,1457,1515,59,1.6756995569175177,3.651044188312268,car,StraightCross,No violation of traffic lights
91,1482,1743,262,1.7430313459377036,5.371840973327727,truck,StraightCross,No violation of traffic lights
92,1505,1777,273,1.5499106883858627,3.203963844731401,car,StraightCross,No violation of traffic lights
93,1533,1587,55,1.8513758604000008,4.672230410829617,car,StraightCross,No violation of traffic lights
94,1533,1695,163,0.6931496440350038,1.7019231146215197,motorcycle,StraightCross,No violation of traffic lights
97,1554,1617,64,0.7575473954243593,1.7341195706463046,motorcycle,StraightCross,No violation of traffic lights
98,1585,1641,57,0.7577815643364023,1.8214881670741891,motorcycle,StraightCross,yellow-light running
100,1636,1918,283,0.7194439822015606,1.7430058182205046,bicycle,StraightCross,red-light running
101,1639,1876,238,0.6787690690327265,1.7464312426300335,bicycle,StraightCross,red-light running
102,1641,2013,373,0.7185122550965816,1.4971974195219444,motorcycle,StraightCross,No violation of traffic lights
103,1648,1888,241,0.6064648690807337,1.6818742479681803,bicycle,StraightCross,No violation of traffic lights
105,1697,1872,176,1.5208179779119688,3.886662232818576,car,StraightCross,No violation of traffic lights
107,1696,1857,162,0.6273740433903339,1.690021244968075,bicycle,StraightCross,No violation of traffic lights
110,1802,1908,107,0.6636495330226536,1.5580182927327582,motorcycle,StraightCross,red-light running
112,1964,2306,343,0.6603592236479623,1.5160251097639321,bicycle,StraightCross,red-light running
113,2019,2301,283,0.6485241257136137,1.4372722877772703,bicycle,StraightCross,red-light running
114,1994,2040,47,1.8958613479935755,4.950779155089571,car,StraightCross,No violation of traffic lights
116,2019,2301,283,0.6365368597124964,1.5704845960444738,bicycle,StraightCross,red-light running
117,2065,2304,240,0.6321594120954929,1.4338276058396238,bicycle,StraightCross,red-light running
118,2036,2082,47,1.9008832390420023,4.728179809928885,car,StraightCross,No violation of traffic lights
119,2055,2333,279,1.8906975149816767,4.8391969802986115,car,StraightCross,No violation of traffic lights
122,2081,2130,50,1.8281855427147409,4.455515988768281,car,StraightCross,No violation of traffic lights
123,2123,2168,46,1.8616936664770949,4.777150647884812,car,StraightCross,No violation of traffic lights
125,2219,2370,152,0.6341298445990348,1.5129577036493786,motorcycle,StraightCross,No violation of traffic lights
129,2344,2487,144,0.628123586871767,1.6679247241835296,bicycle,StraightCross,red-light running
130,2520,2607,88,1.874186566474267,4.658380994233798,car,StraightCross,No violation of traffic lights
132,2452,2748,297,1.0092024399348136,2.824345480901864,tricycle,StraightCross,No violation of traffic lights
133,2467,2547,81,0.8228105718561266,1.8488208678846485,motorcycle,StraightCross,red-light running
134,2493,2924,432,1.5837873533149613,3.1043416153406356,car,StraightCross,No violation of traffic lights
138,2552,2624,73,1.8825580364964702,5.018719883534994,car,StraightCross,No violation of traffic lights
143,2744,2927,184,0.6661783181710771,1.683146357399237,bicycle,StraightCross,red-light running
144,2865,3070,206,0.6774014981261889,1.7186269643637584,bicycle,StraightCross,No violation of traffic lights
146,2902,3092,191,0.6282699807248406,1.6299989630494254,bicycle,StraightCross,No violation of traffic lights
148,2875,2973,99,1.9846909688505032,4.870187428241889,car,StraightCross,No violation of traffic lights
149,2891,2999,109,0.6991431667078446,1.7653979567177587,motorcycle,StraightCross,No violation of traffic lights
150,2897,2993,97,1.8291005266825506,4.664701712482642,car,StraightCross,No violation of traffic lights
151,2936,3039,104,0.7805460836878243,1.9595674452347067,motorcycle,StraightCross,No violation of traffic lights
154,2959,3091,133,1.9020658430882513,4.869028638696075,car,StraightCross,No violation of traffic lights
156,3024,3116,93,1.871932991820276,4.80808398147034,car,StraightCross,No violation of traffic lights
157,3035,3167,133,0.8599426745148361,2.0782986899529856,motorcycle,StraightCross,red-light running
158,3103,3192,90,1.8894380649906832,4.756197377384319,car,StraightCross,No violation of traffic lights
159,3052,3131,80,2.106865427018796,5.400582639623441,car,StraightCross,yellow-light running
160,3074,3292,219,1.3977611143495285,2.63853401737976,tricycle,StraightCross,red-light running
