RawFrameID,timestamp(ms),Traffic light 1,Traffic light 2,Traffic light 3,Traffic light 4,Traffic light 5,Traffic light 6,Traffic light 7,Traffic light 8
-345,-11511.5115115115,0,1,1,0,0,1,1,0
585,19519.5195195195,0,3,3,0,0,3,3,0
674,22489.1558224892,0,0,0,0,0,0,0,0
707,44344.3443443443,1,0,0,1,1,0,0,1
1635,54554.5545545546,3,0,0,3,3,0,0,3
1726,57590.9242575909,0,0,0,0,0,0,0,0
1755,58558.5585585586,0,1,1,0,0,1,1,0
2685,89589.5895895896,0,3,3,0,0,3,3,0
2774,92559.2258925592,0,0,0,0,0,0,0,0
2804,93560.2268935602,1,0,0,1,1,0,0,1
3733,124557.891224558,3,0,0,3,3,0,0,3
3824,127594.260927594,0,0,0,0,0,0,0,0
3853,128561.895228562,0,1,1,0,0,1,1,0
4783,159592.926259593,0,3,3,0,0,3,3,0
4873,162595.929262596,0,0,0,0,0,0,0,0
4901,163530.19686353,1,0,0,1,1,0,0,1
5833,194627.961294628,3,0,0,3,3,0,0,3
5923,197630.964297631,0,0,0,0,0,0,0,0
5952,198598.598598599,0,1,1,0,0,1,1,0
6881,229596.262929596,0,3,3,0,0,3,3,0
6971,232599.265932599,0,0,0,0,0,0,0,0
6999,233533.533533534,1,0,0,1,1,0,0,1
7930,264597.931264598,3,0,0,3,3,0,0,3
8020,267600.934267601,0,0,0,0,0,0,0,0
8049,268568.568568569,0,1,1,0,0,1,1,0
9009,300600.600600601,0,3,3,0,0,3,3,0
9099,303603.603603604,0,0,0,0,0,0,0,0
9128,304571.237904571,1,0,0,1,1,0,0,1
10027,334567.901234568,3,0,0,3,3,0,0,3
10118,337604.270937604,0,0,0,0,0,0,0,0
10148,338605.271938605,0,1,1,0,0,1,1,0
11107,370603.937270604,0,3,3,0,0,3,3,0
11197,373606.940273607,0,0,0,0,0,0,0,0
11225,374541.207874541,1,0,0,1,1,0,0,1
12126,404604.604604605,3,0,0,3,3,0,0,3
12216,407607.607607608,0,0,0,0,0,0,0,0
12247,408641.975308642,0,1,1,0,0,1,1,0
13204,440573.907240574,0,3,3,0,0,3,3,0
13294,443576.910243577,0,0,0,0,0,0,0,0
13321,444477.811144478,1,0,0,1,1,0,0,1
14222,474541.207874541,3,0,0,3,3,0,0,3
14312,477544.210877544,0,0,0,0,0,0,0,0
14343,478578.578578579,0,1,1,0,0,1,1,0
15272,509576.242909576,0,3,3,0,0,3,3,0
15361,512545.879212546,0,0,0,0,0,0,0,0
15391,513546.880213547,1,0,0,1,1,0,0,1
16320,544544.544544545,3,0,0,3,3,0,0,3
16410,547547.547547548,0,0,0,0,0,0,0,0
16441,548581.915248582,0,1,1,0,0,1,1,0
17369,579546.212879546,0,3,3,0,0,3,3,0
17459,582549.215882549,0,0,0,0,0,0,0,0
17487,583483.483483484,1,0,0,1,1,0,0,1
18421,614647.981314648,3,0,0,3,3,0,0,3
18510,617617.617617618,0,0,0,0,0,0,0,0
18540,618618.618618619,0,1,1,0,0,1,1,0
19497,650550.550550551,0,3,3,0,0,3,3,0
19588,653586.920253587,0,0,0,0,0,0,0,0
19616,654521.187854521,1,0,0,1,1,0,0,1
20516,684551.217884551,3,0,0,3,3,0,0,3
20605,687520.854187521,0,0,0,0,0,0,0,0
20636,688555.221888555,0,1,1,0,0,1,1,0
21598,720653.987320654,0,3,3,0,0,3,3,0
21688,723656.990323657,0,0,0,0,0,0,0,0
21717,724624.624624625,1,0,0,1,1,0,0,1
22614,754554.554554555,3,0,0,3,3,0,0,3
22703,757524.190857524,0,0,0,0,0,0,0,0
22733,758525.191858525,0,1,1,0,0,1,1,0
23695,790623.957290624,0,3,3,0,0,3,3,0
23784,793593.593593594,0,0,0,0,0,0,0,0
23815,794627.961294628,1,0,0,1,1,0,0,1
24714,824624.624624625,3,0,0,3,3,0,0,3
24804,827627.627627628,0,0,0,0,0,0,0,0
24834,828628.628628629,0,1,1,0,0,1,1,0
25793,860627.293960627,0,3,3,0,0,3,3,0
25883,863630.29696363,0,0,0,0,0,0,0,0
25913,864631.297964631,1,0,0,1,1,0,0,1
26810,894561.227894561,3,0,0,3,3,0,0,3
26900,897564.230897564,0,0,0,0,0,0,0,0
26929,898531.865198532,0,1,1,0,0,1,1,0
27860,929596.262929596,0,3,3,0,0,3,3,0
27950,932599.265932599,0,0,0,0,0,0,0,0
27978,933533.533533534,1,0,0,1,1,0,0,1
28908,964564.564564565,3,0,0,3,3,0,0,3
28998,967567.567567568,0,0,0,0,0,0,0,0
29028,968568.568568569,0,1,1,0,0,1,1,0
29958,999599.5995996,0,3,3,0,0,3,3,0
30048,1002602.6026026,0,0,0,0,0,0,0,0
30076,1003536.87020354,1,0,0,1,1,0,0,1
31006,1034567.90123457,3,0,0,3,3,0,0,3
31097,1037604.2709376,0,0,0,0,0,0,0,0
31126,1038571.90523857,0,1,1,0,0,1,1,0
32056,1069602.9362696,0,3,3,0,0,3,3,0
32146,1072605.93927261,0,0,0,0,0,0,0,0
32175,1073573.57357357,1,0,0,1,1,0,0,1
33104,1104571.23790457,3,0,0,3,3,0,0,3
33195,1107607.60760761,0,0,0,0,0,0,0,0
33224,1108575.24190858,0,1,1,0,0,1,1,0
33986,1134000.667334,0,1,1,0,0,1,1,0
