trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
15,18,401,384,0.7694695475293325,1.668485270154978,motorcycle,StraightCross,No violation of traffic lights
16,28,112,85,0.8814055235692067,1.9987891222342276,motorcycle,StraightCross,No violation of traffic lights
18,111,194,84,1.7172356936292745,3.832393573842287,car,StraightCross,No violation of traffic lights
19,128,330,203,0.6561829864900233,1.6746422892942234,motorcycle,StraightCross,No violation of traffic lights
20,135,321,187,0.6889964825597562,1.679158439985008,bicycle,StraightCross,red-light running
23,312,725,414,1.7755932140240396,4.57463374286754,car,StraightCross,No violation of traffic lights
24,291,683,393,1.9490954280348687,4.913260657307366,car,StraightCross,No violation of traffic lights
25,305,530,226,0.826338711336053,1.5801426028349637,motorcycle,StraightCross,red-light running
26,344,690,347,1.7949128585982494,4.658758951721579,car,StraightCross,No violation of traffic lights
28,413,597,185,0.665978925400977,1.5367660363833562,motorcycle,StraightCross,red-light running
29,459,717,259,0.7303020778589577,1.6195663648053786,motorcycle,StraightCross,red-light running
31,477,668,192,0.6433732457371576,1.533768684953207,bicycle,StraightCross,red-light running
34,526,964,439,0.71619583835112,1.716263406210135,bicycle,StraightCross,No violation of traffic lights
35,539,926,388,0.7364959551223615,1.7864324853329485,bicycle,StraightCross,No violation of traffic lights
38,655,785,131,0.8000692123129595,1.8142104277921265,motorcycle,StraightCross,No violation of traffic lights
39,662,767,106,1.751047546450123,4.401597487047158,car,StraightCross,No violation of traffic lights
44,707,1073,367,1.7538642425770086,4.547196193512292,car,StraightCross,No violation of traffic lights
47,799,1074,276,0.6915291227089214,1.5671155533224699,bicycle,StraightCross,No violation of traffic lights
50,849,1004,156,0.7601532631436532,1.6698519746829832,motorcycle,StraightCross,No violation of traffic lights
51,858,1099,242,0.7173641092039502,1.7888905079132034,bicycle,StraightCross,red-light running
54,1002,1073,72,1.8942293050711896,4.845226491061287,car,StraightCross,No violation of traffic lights
55,1015,1255,241,0.6909809308003854,1.6426921724921228,bicycle,StraightCross,red-light running
56,1043,1397,355,1.5756392423076564,3.971232711468714,car,StraightCross,No violation of traffic lights
58,1090,1248,159,0.7027293526690763,1.6364265099847666,bicycle,StraightCross,No violation of traffic lights
59,1098,1284,187,0.6868937857154555,1.5835709846582666,motorcycle,StraightCross,red-light running
60,1109,1213,105,1.9240967972784804,4.780421147694517,car,StraightCross,No violation of traffic lights
62,1167,1365,199,0.7108246447690435,1.5508203238892244,motorcycle,StraightCross,red-light running
63,1226,1371,146,0.7162150442484302,1.675673109965221,motorcycle,StraightCross,red-light running
64,1229,1273,45,1.8822983769924064,4.6688291165967915,car,StraightCross,No violation of traffic lights
69,1334,1510,177,0.7021820399315127,1.7094841689545828,bicycle,StraightCross,No violation of traffic lights
73,1667,1773,107,1.9011468881124531,4.695064064316217,car,StraightCross,No violation of traffic lights
75,1539,1694,156,1.8745362707794617,4.784608501302085,car,StraightCross,No violation of traffic lights
76,1580,2152,573,1.8393299422477791,4.641536190129845,car,StraightCross,No violation of traffic lights
77,1635,1947,313,1.0056256125256062,1.5148069853327801,motorcycle,StraightCross,No violation of traffic lights
78,1686,2011,326,0.8668258003390268,1.6849569625303291,motorcycle,StraightCross,red-light running
81,1734,2154,421,1.9157337482634265,4.9951296160904475,car,StraightCross,No violation of traffic lights
82,1718,1942,225,0.8953299987462215,2.136470260929981,motorcycle,StraightCross,red-light running
83,1731,1815,85,1.9177234636236455,4.857663851414179,car,StraightCross,No violation of traffic lights
92,1929,2009,81,0.7408303522447541,1.6552941353675519,motorcycle,StraightCross,No violation of traffic lights
94,1964,2084,121,1.8493592315390102,4.770778669419262,car,StraightCross,No violation of traffic lights
95,1979,2112,134,1.912828332821814,4.673215801238116,car,StraightCross,No violation of traffic lights
97,2059,2185,127,1.8371924063729261,4.755034045118263,car,StraightCross,No violation of traffic lights
98,2029,2451,423,1.8837597013980487,2.955622936564952,car,StraightCross,No violation of traffic lights
106,2264,2502,239,0.6740047607159246,1.5808156236208633,bicycle,StraightCross,No violation of traffic lights
107,2255,2320,66,1.855615421115667,4.716859616581676,car,StraightCross,No violation of traffic lights
108,2309,2797,489,1.800347986613956,3.718224943684988,car,StraightCross,No violation of traffic lights
110,2372,2469,98,0.6767101395628146,1.6084361338586903,bicycle,StraightCross,No violation of traffic lights
